0,1,2,3,4,level,real_label,entid,risk,rate_0,rate_1,rate_2,rate_3
0.0,0.0,0.0,0.0,1.0,SSS,4.0,829050109,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,722787125,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,545755580,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,407670075,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,300084291,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1066953874,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,223774194,0.0,0.0,0.0,0.0,0.0
0.00021855162,8.499689e-05,3.932262e-05,0.0028958935,0.99676126,SSS,-1.0,751671258,0.00323876463,0.06747993292738905,0.026243614374657415,0.012141240408692498,0.894135212289261
0.0,0.0,0.0,0.0,1.0,SSS,4.0,657374049,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,616414138,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,239223099,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,599744816,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,507898543,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,693558869,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,801579375,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,514819994,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1216243561,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1044461579,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,475464294,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,149342413,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,545054487,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1005340122,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1180567864,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,401373176,0.0,0.0,0.0,0.0,0.0
0.00080052885,0.0055702934,0.0019192382,0.03543982,0.9562701,SSS,-1.0,706144312,0.04372988045,0.018306220866880964,0.12737957073468284,0.043888484950111495,0.8104257234483245
0.0,0.0,0.0,0.0,1.0,SSS,4.0,808312400,0.0,0.0,0.0,0.0,0.0
3.674763e-05,6.207746e-05,5.5033048e-05,0.0004425335,0.9994036,SSS,-1.0,1037273574,0.000596391638,0.06161660838041462,0.10408841446566358,0.09227669285329584,0.742018284300626
0.0,0.0,0.0,0.0,1.0,SSS,4.0,556766179,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,600866529,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,602830192,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,271432377,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,383954073,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,310750637,0.0,0.0,0.0,0.0,0.0
3.5167606e-05,5.6622397e-05,5.2361716e-05,0.0010575093,0.9987984,SSS,-1.0,74158016,0.0012016610189999998,0.029265829084866076,0.04712010800443549,0.043574448344487746,0.8800396145662108
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1184047865,0.0,0.0,0.0,0.0,0.0
8.7292574e-05,0.00011488233,0.0005511339,0.004089483499999999,0.9951572,SSS,-1.0,817515012,0.004842792303999999,0.018025256612367827,0.023722332651993083,0.11380498386122818,0.844447426874411
0.0002813288,0.0003839757,0.00111359,0.00795724,0.9902638,SSS,-1.0,458844075,0.0097361345,0.02889532801750017,0.03943820825400471,0.11437701482040948,0.8172894489080857
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1092261439,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,2016472,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1048596086,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,438874302,0.0,0.0,0.0,0.0,0.0
0.007452043,0.0008659026400000001,0.0011418769,0.13120432,0.85933584,SS,-1.0,743262012,0.14066414254,0.052977559635575905,0.006155816431709079,0.00811775395904674,0.9327488699736683
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1007933195,0.0,0.0,0.0,0.0,0.0
3.1820604e-05,2.3464227e-05,2.3861936e-05,0.00092876045,0.99899215,SSS,-1.0,334124673,0.001007907217,0.03157096552469671,0.023280145835090294,0.023674734735032663,0.9214741539051804
0.0,0.0,0.0,0.0,1.0,SSS,4.0,358828007,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1008522734,0.0,0.0,0.0,0.0,0.0
0.008973694,0.0005188623,0.00024185458,0.01983251,0.9704331,SSS,-1.0,913345620,0.029566920880000007,0.3035045156179956,0.01754874314122357,0.008179904190280363,0.6707668370505003
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1109856646,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1085210119,0.0,0.0,0.0,0.0,0.0
4.4069897e-05,8.718645e-05,0.000303416,0.0019485492,0.99761677,SSS,-1.0,935700598,0.0023832215470000005,0.018491733198483032,0.036583443159009,0.12731338401246836,0.8176114396300395
0.0,0.0,0.0,0.0,1.0,SSS,4.0,601410907,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1056867212,0.0,0.0,0.0,0.0,0.0
3.6118316e-05,7.060719e-05,6.2815394e-05,0.0010488573,0.9987816,SSS,-1.0,179592306,0.0012183982000000002,0.02964409829233168,0.05795083249466389,0.051555717991047585,0.8608493512219566
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1118313173,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,975164664,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,243020619,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,553137259,0.0,0.0,0.0,0.0,0.0
5.3402786e-05,0.000112209644,0.000151162,0.0010424361,0.99864084,SSS,-1.0,312782663,0.00135921053,0.03928956171344552,0.08255501375493315,0.11121308779148435,0.7669423367401368
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1031941181,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1183649589,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,4273312,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,368305758,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,124575170,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,615971298,0.0,0.0,0.0,0.0,0.0
0.0004631764,0.00025297448,0.00013695854999999998,0.0023063484,0.9968406,SSS,-1.0,8049672,0.00315945783,0.14659996269043415,0.08006895284308953,0.043348750757024664,0.7299823337094516
0.0,0.0,0.0,0.0,1.0,SSS,4.0,380978478,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,558394451,0.0,0.0,0.0,0.0,0.0
3.6551075e-05,3.5211084e-05,0.00014656503000000002,0.0011714278,0.99861026,SSS,-1.0,447515653,0.0013897549890000002,0.026300373295511874,0.025336181038167153,0.10546105692015616,0.8429023887461646
0.0,0.0,0.0,0.0,1.0,SSS,4.0,461252943,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,975888061,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,829143078,0.0,0.0,0.0,0.0,0.0
0.00012868382,0.00033621982000000004,0.0001420508,0.03182343,0.96756965,SSS,-1.0,487563039,0.032430384439999994,0.003968001681820335,0.01036743244971536,0.004380176259174806,0.9812843896092897
0.0,0.0,0.0,0.0,1.0,SSS,4.0,856366552,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,254014213,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,151264987,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,570110732,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,954546014,0.0,0.0,0.0,0.0,0.0
8.882457e-05,0.0016445395000000002,7.518046e-05,0.011887305,0.9863042,SSS,-1.0,450025838,0.013695849530000002,0.006485510066785904,0.12007575699468129,0.005489287819300391,0.8679494451192323
0.0,0.0,0.0,0.0,1.0,SSS,4.0,814264937,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,860642770,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,2051381,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,207882668,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,797678026,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,198892887,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,153878729,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,993607768,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,15552179,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,654402520,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1064559629,0.0,0.0,0.0,0.0,0.0
1.6708656e-05,4.552981e-05,6.3961576e-05,0.0005787343,0.999295,SSS,-1.0,704025503,0.000704934342,0.023702428729170923,0.06458730591961996,0.09073408995585577,0.8209761753953534
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1138557947,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,464075119,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1090581020,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,679129003,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,205493943,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,326595421,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,532117742,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1101944932,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,592001734,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,653815710,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1009593411,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,871452527,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1036174872,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,214385717,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1162650521,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,63165459,0.0,0.0,0.0,0.0,0.0
9.0144014e-05,9.383816e-05,0.00011688855,0.005387516700000001,0.9943116,SSS,-1.0,789576721,0.0056883874240000005,0.015847024346420463,0.016496443193036635,0.020548626752607064,0.9471079057079359
0.0,0.0,0.0,0.0,1.0,SSS,4.0,796982964,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,616419363,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,104274545,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,790389876,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1061922963,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,664568605,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,301570041,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,693178549,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,868751396,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,600390945,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,696459127,0.0,0.0,0.0,0.0,0.0
3.0452193e-05,5.391748000000001e-05,3.316119e-05,0.0006865548,0.9991959,SSS,-1.0,857248202,0.000804085663,0.037871826847881505,0.06705439790934316,0.04124086714377844,0.8538329080989968
0.0,0.0,0.0,0.0,1.0,SSS,4.0,5286196,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,722642128,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1101066999,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,346566971,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,52052477,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,742028831,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,121962834,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,438009282,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,844101127,0.0,0.0,0.0,0.0,0.0
8.719658000000001e-05,9.521611e-05,0.00010339683,0.008792888,0.9909213,SSS,-1.0,12914253,0.00907869752,0.009604525297589164,0.010487860157279478,0.011388949766441827,0.9685186647786896
0.0,0.0,0.0,0.0,1.0,SSS,4.0,194335835,0.0,0.0,0.0,0.0,0.0
0.00016036743,0.00035098827000000005,0.00018550313000000005,0.0048789787,0.99442416,SSS,-1.0,1150076746,0.005575837530000001,0.028761137521881846,0.06294808055499422,0.03326910603150233,0.8750216758916215
0.0,0.0,0.0,0.0,1.0,SSS,4.0,415272120,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1078631143,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,380934662,0.0,0.0,0.0,0.0,0.0
0.00017127317999999998,0.00045032668,0.001520236,0.009153986,0.98870414,SSS,-1.0,187034708,0.01129582186,0.015162524880681856,0.0398666591578136,0.13458392128007585,0.8103868946814287
0.0,0.0,0.0,0.0,1.0,SSS,4.0,265081590,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,47591849,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,535444855,0.0,0.0,0.0,0.0,0.0
3.0775675e-05,6.293608e-05,4.9303035e-05,0.0007069709,0.99915004,SSS,-1.0,531283779,0.00084998569,0.03620728603089777,0.07404369360618294,0.058004547111846085,0.8317444732510733
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1092223695,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,96457077,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,746059877,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,157677950,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,435454366,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1164693689,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1029637548,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,406328306,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,322325127,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,464689898,0.0,0.0,0.0,0.0,0.0
0.17084372,0.0010259616,0.0005327245,0.8149877,0.012609938,C,-1.0,1068956927,0.9873901061,0.17302555387636975,0.0010390640879037666,0.0005395278894419539,0.8253958541462845
0.0,0.0,0.0,0.0,1.0,SSS,4.0,252385865,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,854967838,0.0,0.0,0.0,0.0,0.0
0.00010061396,0.0004151159,0.00035498064,0.0043472424,0.99478203,SSS,-1.0,514553066,0.0052179529,0.019282266806202868,0.0795553175652467,0.06803063323933031,0.8331317823892201
0.0,0.0,0.0,0.0,1.0,SSS,4.0,132252620,0.0,0.0,0.0,0.0,0.0
4.7397934e-05,0.0015852703,3.547136e-05,0.0019490838,0.9963827,SSS,-1.0,837383513,0.003617223394,0.0131034024823074,0.4382561228121926,0.009806239796756109,0.5388342349087439
0.0,0.0,0.0,0.0,1.0,SSS,4.0,998075079,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,557080949,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1226576305,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,472376690,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,603439209,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,363842702,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,914550718,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,282006810,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1153302683,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1085982260,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,268587941,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,805940172,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,136017668,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,186538560,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,518382911,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,758849273,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1040332104,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,74945641,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,513900501,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,155368557,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,597286220,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,599400533,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,539171048,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,704324790,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,137585285,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,514365556,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,202856081,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,578404736,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,875774614,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,239671583,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,296143143,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,200848033,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,726976530,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,680070349,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,929507432,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1077965108,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1182268219,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,632476156,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,772585066,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,690177370,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,771705622,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,991714005,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1183268452,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,325013274,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1087058018,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,372101736,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,717625186,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1046299329,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1088344129,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,994377140,0.0,0.0,0.0,0.0,0.0
5.139229000000001e-05,6.989018e-05,4.4514938e-05,0.0013504453,0.99848384,SSS,-1.0,1014850223,0.001516242708,0.03389450101150957,0.04609432225543141,0.02935871530667899,0.8906524614263799
0.0006155705,0.00020184791,0.00021752465,0.041615102,0.95735,SSS,-1.0,1053170708,0.04265004506,0.014433056263692491,0.004732654085500748,0.005100220871841677,0.9757340687789651
0.0,0.0,0.0,0.0,1.0,SSS,4.0,581100255,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,913113922,0.0,0.0,0.0,0.0,0.0
3.529983e-05,6.662974e-05,5.1545445e-05,0.0007938569,0.9990527,SSS,-1.0,874276855,0.000947331915,0.03726236754094788,0.07033410248824985,0.05441117752271653,0.8379923524480858
0.0,0.0,0.0,0.0,1.0,SSS,4.0,181820391,0.0,0.0,0.0,0.0,0.0
3.664992e-05,4.1355306e-05,4.3619337e-05,0.0007663051400000001,0.99911207,SSS,-1.0,194726169,0.0008879297030000002,0.041275699952567066,0.046574977568916834,0.049124763877844944,0.8630245586006711
0.0,0.0,0.0,0.0,1.0,SSS,4.0,481744171,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1193539802,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,11683944,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,14055186,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1119781513,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1104761248,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,746389115,0.0,0.0,0.0,0.0,0.0
2.3665887e-05,5.832881e-05,5.316265e-05,0.00038914903,0.99947566,SSS,-1.0,49833278,0.000524306377,0.04513751508309425,0.11124947656320418,0.10139615372253999,0.7422168546311616
6.289857e-05,0.00010746613,0.00011370426,0.0023509345,0.99736506,SSS,-1.0,235296200,0.00263500346,0.023870393703391952,0.040784056503667745,0.04315146515974594,0.8921940846331944
4.4315828e-05,8.373206e-05,6.421332e-05,0.0014853694,0.9983223,SSS,-1.0,563308160,0.001677630608,0.02641572452760113,0.04991090386686602,0.03827619721158545,0.8853971743939474
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1070224310,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,81851119,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,62924110,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,23568857,0.0,0.0,0.0,0.0,0.0
7.1510585e-05,8.628292e-05,0.00016976777,0.002929906,0.99674255,SSS,-1.0,106391442,0.003257467275,0.021952817622703517,0.02648773194505845,0.05211649286637883,0.8994429575658591
1.6410244e-05,0.0002912652,1.2389016e-05,0.000255684,0.9994242,SSS,-1.0,1143168267,0.00057574846,0.02850245400569548,0.5058896727227026,0.021518105319812755,0.4440897679517893
0.0,0.0,0.0,0.0,1.0,SSS,4.0,875462757,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1002877622,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,804923936,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,202700189,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,894061673,0.0,0.0,0.0,0.0,0.0
2.6834825e-05,4.1426778e-05,2.0459413e-05,0.0004116887,0.99949956,SSS,-1.0,484043081,0.000500409716,0.053625707379350726,0.08278571873292724,0.040885323257792226,0.8227032506299298
5.382283000000001e-05,0.00015716133999999998,5.8707974e-05,0.0005022821,0.999228,SSS,-1.0,592877061,0.0007719742439999999,0.06972101779084745,0.20358365738429998,0.07604913564966037,0.6506461891751922
0.0,0.0,0.0,0.0,1.0,SSS,4.0,1186848144,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,SSS,4.0,800903186,0.0,0.0,0.0,0.0,0.0
