,entid,ENTTYPE,INDUSTRYPHY,REGCAP,EXENUM,ASSGRO,LIAGRO,MAIBUSINC,PROGRO,NETINC,RATGRO,TOTEQU,address
286,159157541,Building Decoration Engineering,"The family’s activity as an employer; the family’s self-use, undifferentiated production of goods and services",3000.0,0.0,1.0551540769594383,0.90049112562977,1.0021484640469571,-0.4278016941616441,-1.2010296774811111,-0.8576426395334423,0.2476348333401485,Urumqi
287,1157160085,Cultural dissemination,Other service activities,6000.0,0.0,0.1757768336552256,0.8638086642589642,0.5639627876697172,-1.3025233020100464,-2.328053614582389,-1.6810949059680242,-0.1709966836800354,Guiyang
288,486412462,Corporate image design,Public administration and national defense; compulsory social security,1000.0,0.0,993.9368867900228,6.368089479472193,0.8645222130425262,-0.5644882196720987,-0.3622266043350297,0.8394359670943661,986.6427862998622,Jinan
289,1144185194,Building Decoration Engineering,Education,500.0,0.0,-0.1084868259130509,0.7150368921234032,-0.8420542832540396,1.0868140489383964,-0.1638820401210355,-0.7591086144605191,-2.2772786231773194,Beijing
290,877487169,Graphic design,Professional and technological activities,0.25,0.0,28.968429920462626,27.272751849572977,0.5034975540739454,-0.5273132743995529,-1.540670888925502,-1.0146810335798402,0.6520212927132568,Wuhan
291,346671211,Exhibition service,Transport and storage,1000.0,0.0,2087.4198845317687,1347.1589214797004,-0.7227019524995528,-5.372029653512195,-4.26916988255249,0.4664492725027582,739.4000717090695,Xi'an
292,162072306,Patent agency,Accommodation service activities,1000.0,0.0,9999998.890686797,0.1058037097510222,0.6550469741951286,0.0435641855967801,-1.4678929711147224,0.0004806478901853,9999999.173432766,Hong Kong
293,65636925,Group development,Other service activities,5000.0,0.0,6611.488303515984,1838.6132143953628,-0.4149221407169051,-18.666487144788608,-20.563818588593843,0.5651915778562662,4769.4494585838265,Chengdu
294,1023191086,New material,Education,2450.0,0.0,0.6268398311732772,-0.3513341732175453,1.4658916042717158,-1.6528418784490309,-0.1921710724499814,0.8995346757242026,-0.3112799396591968,Nanning
295,589095801,Investment Advisory,Accommodation service activities,500.0,0.0,501.88141884289496,-0.8439082378418974,-0.8995415878734692,0.1327101022652851,1.2358056176994476,1.207122307832544,499.9208695092105,Yinchuan
296,421635817,Group development,Human health and social work activities,1238.0,0.0,13.19268511423655,38.96015121696236,-0.4948523750262125,-3.559650824209413,-3.2375158040684844,-0.9873697524788021,-24.324886677801466,Wuhan
297,774523048,Intellectual Property Agency,Wholesale and retail trade; repair of motor vehicles and motorcycles,12345.0,0.0,12212.352502918126,4442.255654622867,200.52000129601643,93.01019405486143,91.778468152738,-3.051748229152256,7770.997396428289,Kunming
298,1031716664,Real Estate Company,"Arts, entertainment and cultural activities",2000.0,0.0,-1.5222976762602722,0.4853429684736957,-0.5052543703640575,1.2711650407903268,-0.9998780945168284,-2.0360851325183402,1.441545993428926,Lanzhou
299,696234642,Energy raw materials,Other service activities,5000.0,0.0,3019.7388935125628,3019.2926364356777,0.3436002956152686,-1.6188164686736604,-2.3416458546219947,0.2401923444852364,1984.523077249766,Changchun
300,215007081,Exhibition service,Real estate activity,100.0,0.0,101.83706041743713,100.52261255587177,1.0341266964885734,-0.2403395965523857,-0.3517024681872863,0.3738725958593843,100.04870238037422,Nanning
301,86791918,New material,Human health and social work activities,1000.0,0.0,999.5918982548044,0.6057104454075674,0.1632527769904884,-2.3098877030700002,1.7137798211723556,1.0011819462485785,0.2619947699530724,Chengdu
302,150680780,Biological Technology,Education,100.0,0.0,100.29631792066216,0.5730877510085706,-0.3696519549539698,0.3907349783026279,0.4766909902266893,1.8171326086440207,100.22653328513915,Lhasa
303,132799368,Architectural design,Public administration and national defense; compulsory social security,1000.0,0.0,4.884408738106162,-0.6310242845463161,-0.556798341789447,-0.1148137568099287,0.537737316712347,1.1722910478717468,-0.0030279942669943,Shenyang
304,16959685,Information Technology,Financial and insurance activities,1000.0,0.0,0.4747090592211556,-0.2103780616007616,-0.6757198585936879,0.3222240232501541,0.7155083289666206,-0.8061364193147237,-0.3358558362708664,Nanchang
305,250442914,Real Estate Company,Activities of extraterritorial organizations and institutions,1000.0,0.0,8.351321930403676,8.397041299975575,-1.2870603327711665,-0.0889315943833357,-0.7157182204157689,-0.614664512642436,-0.2234263931546626,Zhengzhou
306,768650402,Translation service,Human health and social work activities,16500.0,0.0,18560.17316061145,916.2931418485975,0.8776272273647895,-336.33428727456544,-335.66705959835235,6.695010080353495,17645.479135701757,Hefei
307,1021056068,International trade,"The family’s activity as an employer; the family’s self-use, undifferentiated production of goods and services",1000.0,0.0,81.70482280026793,0.1335437390200001,-0.3282793172030838,-31.285572532710237,-31.77090000209275,-0.1231954619469429,82.09918352693555,Chongqing
308,349722036,Exhibition service,Information and communication,1000.0,0.0,999.245366322364,1.0659377606616307,0.1584087592870848,-1.225134161043456,0.2232193749200323,-1.8459577925983592,998.4182016903999,Shanghai
309,773481184,Earthwork,Education,1000.0,0.0,999.6646731213954,0.7614831410702071,-0.5822159461238043,-0.2644138234257141,0.1881010695859748,2.338967845243704,999.7675572731064,Macao
310,1124148664,Real estate development,Professional and technological activities,1000.0,0.0,-1.6248002556095773,0.6596052997898909,0.8874544738063227,-0.4388276075765485,-0.6168198897942427,0.1830266279531166,1.1658001750243434,Lhasa
311,1082407313,Service management,"Electricity, gas, steam and air-conditioning supply",1000.0,0.0,4253.057350710762,3762.512876305106,0.3423039555415337,-408.79650484011313,-408.0294546219111,9.001558320444339,492.9069223796023,Hefei
312,962203643,Municipal Engineering,Administrative and support service activities,1000.0,0.0,3.377150310360237,3.53531227363968,-0.0516294953230275,-0.250613044428345,0.7081654590810361,-0.5061343700047477,0.7797649183484665,Taiyuan
313,344662885,Translation service,Information and communication,100.0,0.0,0.331847336719469,-0.4128788012945474,0.6091355209337332,-1.5749066904379116,0.7416317061161468,-0.3626932946499564,-1.1001684564737142,Canton
314,1026706366,Real Estate Company,Accommodation service activities,2000.0,0.0,1996.6333495573224,0.0501828317293279,0.7101713822306394,-0.7039614242315181,0.8033567453927124,-0.4718902799788059,2001.237526302469,Taiyuan
315,260906368,Real Estate Company,Manufacturing,20.0,0.0,164.99594701006149,150.57428308263582,0.570487142302822,-4.285882794597377,-5.621956594718597,0.1630762905562408,16.007548914097573,Urumqi
316,787246286,Industrial Investment,Wholesale and retail trade; repair of motor vehicles and motorcycles,10000.0,0.0,10069.233342532387,35.18161388204072,-1.0372721095616355,35.22342651563298,23.738223767949876,10.904496419353244,10033.393902552636,Yinchuan
317,920321812,Service management,"Arts, entertainment and cultural activities",2000.0,0.0,0.702132105152208,0.8832127892840431,0.6285546045057749,0.2231498733067265,-0.1286811712919849,1.7325577457836834,0.6185855189500421,Shanghai
318,69059803,Real estate development,Information and communication,2000.0,0.0,2130.874022982067,0.1366428458094477,0.9164400093090144,0.4809192304862155,-0.5459785375540495,-0.1495781859249787,2133.4407409241912,Zhengzhou
319,588613815,Marketing,Human health and social work activities,5000.0,0.0,5001.332042391176,0.4529098911660542,-0.134094343075371,-0.0652557060506138,0.2377211508249944,-0.7917824121758825,5000.348287184763,Nanchang
320,793823151,Industrial Investment,Accommodation service activities,1000.0,0.0,1000.5328382295551,1.2565471660465837,-1.2620436538623243,-0.2408021625372176,-0.6642133979437184,0.2381918335734088,1000.884236210154,Jinan
321,310561131,Graphic design,Professional and technological activities,5000.0,0.0,2048.8144737847483,293.95346792231635,-1.2135125238883948,-246.58131544496203,-244.29054332255257,1.0264230421616278,1753.3171151893325,Xi'an
322,984763588,Exhibition service,Manufacturing,1008.0,0.0,958.1493220935132,-0.1836061973754734,-0.5201619624677084,-1.7505959332245244,0.0176500150632452,-0.345392054687968,957.8788618258493,Yinchuan
323,613339293,Housing Agency,Administrative and support service activities,1000.0,0.0,-0.3321015564687868,-0.327383537536924,0.4379297125137676,-0.3850268486195159,-1.0265186059734284,-1.1084419481936134,0.2436899109319204,Nanchang
324,702255789,International trade,"Arts, entertainment and cultural activities",1000.0,0.0,2.004321056399166,1.947786524636626,-1.3471928743619617,-0.615626645031075,-0.969595739364484,-0.0950045471863477,-2.7260303053215837,Fuzhou
325,139799966,Chemical Technology,Real estate activity,0.0,0.0,0.0,0.0,-0.5234765013505482,0.0,-0.5023613689845893,-0.1576348436100928,0.0,Changsha
326,1084656325,Real Estate Company,Transport and storage,1000.0,0.0,-0.7638086214596539,-1.5703414517494927,-1.0904688026530094,-0.0459694035510774,-0.6580408725138891,-0.1565929764520815,-1.0181222097247329,Kunming
327,1134988699,Trademark Agency,Education,3070.0,0.0,1149.792361802084,0.1988272269996419,-1.1277520453328642,-0.2472461395668131,-0.9164049074876418,0.8449958428860999,1150.9203196958908,Hohhot
328,999053299,Industrial Investment,Mining and quarrying,1000.0,0.0,38882.49261004596,39121.035455583,20233.582767252057,-413.84444675079004,-412.6822216259062,690.6942358079335,-240.6717417094869,Changchun
329,354934080,New material,Administrative and support service activities,1000.0,0.0,999.747724362792,0.0450812744670726,0.6276308479520181,0.6261935954662179,-0.2417248489327385,-0.5321856782963442,1001.158160556213,Hangzhou
330,1134589556,Public trade,Public administration and national defense; compulsory social security,1000.0,0.0,979.6493480189856,1.3771543906328172,-0.5784177679717969,-4.4021866310248186,-3.0369545543755225,0.1158788893124799,978.7767794745045,Nanchang
331,31485576,Energy Technology,Transport and storage,1000.0,0.0,1000.4488141181648,0.8451020341920928,0.3736442891194957,0.5880242601516175,-1.4123868143256977,1.1101196126698205,1000.169731529924,Nanchang
332,189837841,Public trade,Information and communication,1000.0,0.0,973.4853153981404,4.540017829234297,-0.2057094140565847,-33.19593113595945,-33.58015476284005,0.9073754408381052,968.294514759372,Haikou
333,679653679,Industrial Investment,"Electricity, gas, steam and air-conditioning supply",1000.0,0.0,999.5535034223469,2.002562354550168,-0.8762482939427335,0.6350369344662079,0.061729653530158,-0.7341369751306075,1.2133620126137217,Shenyang
334,427194656,Industrial Investment,Real estate activity,200.0,0.0,9826570.55051967,9826570.373917168,22670.219893801965,-150758.82419887188,-150757.933991871,1271.2312489693572,9849239.088554183,Lhasa
335,60583737,Corporate image design,Information and communication,3000.0,0.0,-0.346841267532172,-1.8476238397505043,0.7068004107982574,-0.681520151272921,-0.6578735267976966,0.7093978202723218,-1.4062637850243764,Chengdu
336,236203073,Investment holding,Accommodation service activities,1000.0,0.0,1000.9691984812366,-0.41821802754829707,1.785824480988429,-0.1973405615878322,0.3354014452692306,1.2874275519449772,999.0149046131934,Macao
337,706992684,Graphic design,Accommodation service activities,1000.0,0.0,9139349.755665034,20175.17129167096,-0.2750131875049769,-137288.58113462233,-137290.2478107883,-1.5462272014932774,9119179.47465103,Nanchang
338,1231570966,Power Technology,Education,50.0,0.0,-1.7800308779185048,0.3736106391447168,1.2290833093323767,-1.457313315230703,2.019801418959903,-1.8710090150246808,-0.7386093177971235,Nanjing
339,969398973,Information Technology,Public administration and national defense; compulsory social security,10000.0,0.0,-1.016186089414995,-1.053198082067355,-0.024548637643876003,0.6689569504401381,1.3610428121938278,0.0528412099582471,-0.8903037702493154,Fuzhou
340,272392537,Biological Technology,Information and communication,200.0,0.0,0.7246900333850929,-0.184454445341589,-0.2894571389768097,-2.0982153466605906,-0.7683472435852142,0.484326483721065,0.7258041616952122,Shenyang
341,976639581,Labor dispatch,Professional and technological activities,1000.0,0.0,1000.5063995901708,0.7905491394134135,-0.4458438078764843,1.8264788051913643,-1.0133068668767762,0.6080988198690599,1000.2335937131226,Jinan
342,228182297,Third-party logistics management,"Electricity, gas, steam and air-conditioning supply",100.0,0.0,1.1369432626872018,0.2049736099526766,2.048478396369854,0.1158659622084144,0.0364544692922111,-0.2389008731676655,-0.1656337310951317,Haikou
343,155483666,Energy raw materials,"Arts, entertainment and cultural activities",1000.0,0.0,1000.3658486300642,-0.3562435671411765,1.3369691222230788,0.5946175581588121,1.3409576191756956,-0.3130658383065047,1000.6501417462584,Urumqi
344,1030216266,Real Estate Company,Education,0.0,0.0,0.0,0.0,891.5056942534105,0.0,-296.19404100254843,-0.5312337880543668,0.0,Taipei
345,637079923,Housing Agency,Financial and insurance activities,1000.0,0.0,1000.8845923706298,42.10735315906806,-0.2123995512729898,0.8723681133224606,0.6991478821391469,1.8342246430206253,959.8970463273366,Chongqing
346,664043828,Marketing,Wholesale and retail trade; repair of motor vehicles and motorcycles,1000.0,0.0,0.5897512615543656,1.2370156512822208,-0.5751411986796917,-0.7340271407638183,0.6207254030618434,0.0888969342497087,0.1636821206631321,Hong Kong
347,242119654,New material,Transport and storage,200.0,0.0,129.4451169653845,9.824123543146293,14.420742672735663,-37.44444335872958,-35.66018461733303,2.524433180248053,121.35139248403065,Haikou
348,36314847,Power Technology,Financial and insurance activities,5000.0,0.0,5000.26755569552,0.0,0.0,0.0,0.0,0.0,0.0,Hefei
349,796034628,Etiquette service,Administrative and support service activities,1000.0,0.0,999.1745625861513,-0.6973073153407104,1.1764262833520311,0.0210054885405019,-1.3420063903024029,-0.2307788942823941,999.8965721713868,Taipei
350,451366452,Investment management,Administrative and support service activities,200.0,0.0,198.9315067865664,201.05250672269082,1.909105194639936,-1.3269603408632114,0.9507547742016732,-0.4606895775432192,199.3961636264412,Shijiazhuang
351,902108488,Building Decoration Engineering,Professional and technological activities,100.0,0.0,505.3629291871076,1242.1134127338707,132.49747526538266,-392.7345888279791,-393.22186175975736,4.1603674487880085,-735.9937765361084,Tianjin
352,759937211,Business Management,Other service activities,500.0,0.0,-1.623769079840579,-0.1899813680859353,-0.4307380672786423,-0.54408616490274,1.7432599680697058,-0.021190846809900004,0.2287975685208088,Wuhan
353,182951228,Corporate image design,Activities of extraterritorial organizations and institutions,200.0,0.0,2447299.547472708,1798699.6491804428,124430.13401112867,-228630.23695786746,-228628.95828088193,-0.2480365054686103,648596.5557414582,Changsha
354,615463212,Municipal Engineering,Public administration and national defense; compulsory social security,1000.0,0.0,48.01424358086111,40.056024557949335,36.6276882170549,1.7799483251092734,-1.436300794883917,0.3356127658537851,5.396818663402729,Shijiazhuang
355,1156613538,Landscaping Project,"Agriculture, forestry and fishery",10000.0,0.0,9.793186740173416,9.665274262631977,-0.1966141787530431,0.0938201535965344,-1.4978286144116904,1.3647074227712537,0.6689168412390857,Guiyang
356,594044076,Earthwork,Administrative and support service activities,1000.0,0.0,0.5594358877988416,-1.8965651405608681,0.2489247953030069,-0.1789237442717389,-0.3518401226329397,-0.4879128421382565,-0.9424527550244608,Harbin
357,96684219,Biological Technology,Manufacturing,1000.0,0.0,1.9982955185879159,0.2416681259954368,0.2533092123818947,-0.2080310714604956,-1.7069002549548349,0.9447305223478232,-0.4599201370007569,Urumqi
358,423005894,Earthwork,"Water supply; sewage treatment, waste management and remediation activities, construction industry",1000.0,0.0,999.4822683277272,0.7448830473724152,0.300189799475055,-1.0453046449020948,0.7108796328805395,-0.7518796157076564,1002.4259940845,Fuzhou
359,257560956,Intellectual Property Agency,Human health and social work activities,1000.0,0.0,1005.3728540328597,6.593623376071223,-0.2542219206460026,-3.0696097836786382,-3.1987052315904707,0.3706762199570751,997.4208980480728,Xi'an
360,737891753,Ecotechnology,Other service activities,1000.0,0.0,1000.2061303876492,-1.6586952192026465,-0.8268892513573111,-0.2570223589253154,-0.0692114076451546,0.4212564246489547,998.6001188041802,Hangzhou
361,498015441,Exhibition service,Mining and quarrying,50.0,0.0,32.427434750623675,3.4333341685685204,0.4637392465030517,1.0389045158260601,1.1416349703138386,1.0980831795610864,27.22574434367704,Shanghai
362,382534246,Energy Technology,Accommodation service activities,5000.0,0.0,-0.5795719003827072,0.4137572217821378,0.2501354506488924,0.0086592706724851,-0.7692800880931757,1.8023382555058995,0.6720110262435925,Harbin
363,983569656,Corporate image design,Accommodation service activities,108.0,0.0,103.37532529566354,113.2936779226346,35.739342318765225,-2.3286981808651794,-2.181317422719398,1.603585839492375,-9.124615780777477,Fuzhou
364,266783579,Graphic design,Real estate activity,5000.0,0.0,10793.840576590208,5362.152522973208,1.3103695677293383,-6.9571701598189994,-5.987346622804365,-0.4692124835650892,5429.459016567006,Chongqing
365,363501805,New material,"Agriculture, forestry and fishery",1000.0,0.0,999.908663376519,3.251704661826416,-1.8348054932647249,-0.0225466563362033,1.123509034904317,0.3570932806344397,996.9255508803936,Jinan
366,1156804547,Partnership development,Manufacturing,1000.0,0.0,1023.3710159190442,42.59448114254218,-0.5211123702260759,-18.16212068482191,-15.73996422163318,2.0627306285590223,981.5047110994167,Lhasa
367,773537902,Intellectual Property Agency,Transport and storage,1000.0,0.0,-0.9808529499498296,0.0549469783880004,1.44463945139541,0.5688887480576155,2.227981456137292,-0.1017413342601121,1.1274857651506716,Wuhan
368,217670802,Exhibition service,Information and communication,10000.0,0.0,1.1236411590794004,1.9377394558095198,-0.5843078696845517,0.2401507637054732,-1.9777745119365628,-1.7890252127944941,-0.311797190381413,Chengdu
369,660529291,Landscaping Project,Public administration and national defense; compulsory social security,1000.0,0.0,998.9533515868156,0.0315437293941535,-0.1239277527417211,0.3338933911844038,-0.942167404969575,-0.4377823067718355,998.5620424978081,Guiyang
370,333831953,Group development,Financial and insurance activities,100.0,0.0,100.2723952342848,-0.371758813616628,0.5178752698599625,-0.7845284374484346,-0.0647911971883808,0.8987975582165818,98.9537850586404,Changsha
371,633789515,Economic and Trade Development,Wholesale and retail trade; repair of motor vehicles and motorcycles,500.0,0.0,-1.21005940077229,-0.4260922296122117,0.1932097320632449,-1.0195487730749575,-0.5598012181824847,-0.4737196673072936,0.6289453026051492,Taipei
372,616014124,Marketing,Administrative and support service activities,1000.0,0.0,1001.3933812144887,-0.98431539030506,1.1322591774311137,2.2158173215962926,-1.4483186704412168,1.0376674381576447,-0.3774187289752586,Xining
373,1151352690,Chemical Technology,Wholesale and retail trade; repair of motor vehicles and motorcycles,100.0,0.0,57.29222398674569,0.0741640517726928,-0.0475487773350563,-3.391636521538905,1.9358657591191708,0.3451009769398495,57.6398832346117,Chengdu
374,687434437,Translation service,Real estate activity,1000.0,0.0,999.6272720080048,-1.2162174213759551,-0.0711957395624284,0.7598803347087255,0.1843141185912315,-0.6762620835895153,999.5221478248227,Kunming
375,980065366,Building Decoration Engineering,Information and communication,5000.0,0.0,4993.023921372267,-0.2070345936499006,-1.3253366484610076,-9.848482750516318,-7.640457395294075,2.689868639367736,4992.464924911692,Shanghai
376,494104735,Municipal Engineering,Other service activities,10000.0,0.0,970.6256263156264,0.6756359311063855,0.3733936585671839,-4.301239701736541,-4.815631225480788,0.7743791142997584,972.4751969607947,Changsha
377,1138059871,Real estate development,"Agriculture, forestry and fishery",40920.0,0.0,40778.0355140255,48.446127604406634,-1.3529929669079526,-18.38932223591589,-17.414304405271874,0.8761573750662148,40732.75425022353,Taipei
378,72751747,Graphic design,Manufacturing,200.0,0.0,125.90803049578413,1.9254724397713487,0.8609056914196468,-75.41138587363582,-73.20811521692958,-1.9086501291488451,126.71201171639844,Shanghai
379,741587520,Account Serive,Mining and quarrying,10000.0,0.0,200.31950717444138,0.0,0.0,0.0,0.0,0.0,0.0,Yinchuan
380,638607427,Energy raw materials,"Agriculture, forestry and fishery",100.0,0.0,98.50520681285215,-0.9015583489722822,-2.0434547042671127,-0.6421051057664968,0.763086896981007,-0.2325743493239186,96.81281790341468,Hefei
381,699829806,Investment management,"Agriculture, forestry and fishery",100.0,0.0,396.5647207580009,287.7745869369453,573.7342951768497,-0.3530908844651941,-1.9304188476941049,4.20843778352333,107.00571905632458,Urumqi
382,28115559,Earthwork,"The family’s activity as an employer; the family’s self-use, undifferentiated production of goods and services",2000.0,0.0,1999.857599610013,3.3707273866344063,-0.2352188243003811,-0.0475024305951291,-1.010677615975847,-0.3090667140976685,1997.6455575376347,Xi'an
383,1104165650,Investment Advisory,Public administration and national defense; compulsory social security,100.0,0.0,100.04168771909436,1.7044558006125314,-0.3339448181542505,-1.575262990017154,1.4517127971767398,-1.7885223616901536,99.41094355684857,Chongqing
384,454598470,Third-party logistics management,Education,100.0,0.0,-0.9661993579435836,0.2678580879380511,-0.8288697175694041,0.6907920213673465,1.4056199597513894,-0.4195396056496838,-0.776249664396802,Chongqing
385,807545963,Real estate development,Human health and social work activities,10.0,0.0,10.236112199379047,0.2836706620496182,-0.1102310041389188,-2.1183413716581256,1.0112420523223062,1.3044500045167462,10.193497033351216,Jinan
386,464496132,International logistics,Administrative and support service activities,7800.0,0.0,-0.0550026602956452,0.9903091580009614,0.1756031527864305,0.5552422141924472,0.0600598465807844,-1.2191626303572856,0.0891803367776591,Lanzhou
387,319263897,Public trade,Real estate activity,120.0,0.0,122.35995958229935,21.41407754913327,-1.7343466151182356,-0.3134386915939369,-1.8838264193212635,-0.1111615975438908,100.6388480028594,Tianjin
388,625788457,Public trade,Other service activities,500.0,1.0,84.84848208679301,0.514720913962721,-2.153324868510772,1.5199250459446239,0.5624914862713957,1.1883927196895223,84.86357029645045,Kunming
389,443835966,Business Management,"Agriculture, forestry and fishery",30.0,0.0,75.84277435005285,44.92121859558963,74.95581412151392,-0.6090146318492902,0.7827012150690282,1.030334211042979,28.51261565288056,Chengdu
390,1080595339,Cultural dissemination,Professional and technological activities,200.0,0.0,237.69198571502392,19.127394747915144,18.00403954625828,-0.1283128228376601,0.8997799792655317,0.9012918150291196,216.68297605447682,Yinchuan
391,738758084,Information Technology,Information and communication,60.0,0.0,76.22855801956797,38.09378857369797,26.22546775607553,3.0035877974688883,0.15066261640311998,1.6703322618005303,37.35009987605028,Taiyuan
392,640967317,Group development,Activities of extraterritorial organizations and institutions,1000.0,0.0,522.7534129281543,35.982233447682965,369.463568736225,-5.939494742693851,-7.58481333526992,20.580014955446906,485.5957014737773,Beijing
393,95842808,Other,Education,100.0,0.0,66.08728454513498,355.0362341492372,-0.1491614440194083,-45.366133851483184,-46.55937436983615,0.9487980022930806,-288.672535712625,Guiyang
394,671128883,Investment management,Manufacturing,50.0,0.0,50.50678067969307,-1.076717227445781,31.160099423841586,-0.4340674028810892,0.3991756348679721,1.0878334097067428,48.47287216270505,Lhasa
395,472649675,Corporate image design,Mining and quarrying,50.0,0.0,1251508.9761122323,748723.9688674409,225447.58257250235,1730.0092759626762,1297.3566396745355,13954.205048333672,502780.307280789,Urumqi
396,207431290,Partnership development,"Electricity, gas, steam and air-conditioning supply",500.0,0.0,974.9765804352285,0.0,-0.1342460115028434,-17.941471698539452,-19.6496040476068,0.0,411.0621369185453,Tianjin
397,407670075,Biological Technology,Human health and social work activities,200.0,0.0,198.50004898114918,0.1803663632261866,-0.618940732742312,-0.0642140701768586,-0.2201346604294618,0.6395391494113367,200.36175620663232,Jinan
398,300084291,Information Technology,Accommodation service activities,100.0,0.0,9.383019359128287,0.9257705781918878,-0.0581865778619321,-0.9754849413383796,-0.7559781874033241,-0.32560695694669,11.46709818304484,Zhengzhou
399,616414138,Cultural dissemination,"The family’s activity as an employer; the family’s self-use, undifferentiated production of goods and services",550.0,0.0,104.30647546730364,-4.0912266121130365,106.16392465378252,-0.0979945197561351,0.6062984174972699,4.354658552955153,107.32907436861113,Changsha
400,599744816,Biological Technology,Information and communication,1000.0,0.0,179.12192692914869,41.7222286465094,74.95811450066209,3.9528023491801156,4.301580484695142,4.929144574411538,135.7640395523042,Zhengzhou
401,1005340122,Plastic,Other service activities,500.0,0.0,0.9899985221629691,3.3995029763820983,-0.7727562887144601,0.0957538982205457,0.1710751017521221,0.2669234544122865,-0.9719965771176332,Jinan
402,1184047865,Investment management,Professional and technological activities,200.0,0.0,462.3835039455228,276.74694427211733,0.0,0.0,0.0,0.0,183.14241073257332,Nanjing
403,334124673,Real Estate Company,"Arts, entertainment and cultural activities",10.0,0.0,1.4049591518746598,0.1320537256678864,1.5971037262452423,-1.4309577171321892,2.35187543476054,-0.2951344002025063,-0.1626458834766931,Shijiazhuang
404,615971298,Housing Agency,Manufacturing,10.0,0.0,84.35760765554217,58.74010657468091,50.558317098604256,-0.9891074144306368,0.6882311140376158,-1.3435519604646076,24.263498956511803,Haikou
405,380978478,Biological Technology,"Agriculture, forestry and fishery",100.0,0.0,98.4013657736752,0.4886145432717576,10.347156507956344,-1.2552137366060407,-0.2085834063982801,-0.3257822263817028,99.42926767999695,Tianjin
406,447515653,Corporate image design,Other service activities,200.0,0.0,43.006780909009294,1.6489164758740031,4.111064168708347,-4.127903913891282,-4.586070176175296,-1.6688212890663063,42.23551039061931,Taipei
407,975888061,Housing Agency,Professional and technological activities,100.0,1.0,99.91798420923902,10.258101687798133,11.544374786173167,0.3961245050890988,0.9773612198552909,0.2208102356648019,90.48855634107589,Lanzhou
408,487563039,Landscaping Project,Professional and technological activities,10.0,0.0,1.8405419826022682,-1.4633179373676577,0.3726017005368555,-0.3624208142899153,-1.4631064934412854,-0.6523146063822991,1.6735439368452187,Xi'an
409,254014213,Marketing,Public administration and national defense; compulsory social security,3000.0,0.0,329.0376111728199,307.0606993544347,312.91343202503145,-28.21504311904565,-27.621984949181485,10.01136246043333,23.252430820716096,Yinchuan
410,570110732,Etiquette service,Other service activities,100.0,0.0,188.57866448973502,93.28542082694422,123.02083024842409,-1.800367458632416,-1.3085020343755678,3.684427348900978,95.40730373374687,Changchun
411,993607768,Public trade,"Electricity, gas, steam and air-conditioning supply",500.0,0.0,624.0140201944265,122.97510824380173,1256.572585384577,0.7649644719240265,-0.4353297265224207,5.533269291797478,500.82234265421255,Haikou
412,1064559629,Trademark Agency,Mining and quarrying,10.0,0.0,0.4475656390516026,1.7721069371814306,-0.4462577034811913,-0.9057184676695356,-0.2743133746368938,0.11150584225286302,0.7278603937226874,Chongqing
413,464075119,Trademark Agency,Administrative and support service activities,3.0,1.0,30.3777215208435,26.37190513973993,41.706086613499295,-0.2763812848627626,-0.0057829582665698,-0.1619733935145717,3.4342242381725083,Zhengzhou
414,679129003,Graphic design,Professional and technological activities,1000.0,0.0,66.62979657882579,-0.7380724287092019,3.845537272837007,-0.3866497820385834,-1.1916052447810137,-0.3362382910395329,67.43812217149541,Nanning
415,796982964,Biological Technology,Information and communication,100.0,0.0,90.08637248529101,30.219252296188344,18.05002442684937,-14.07715117550556,-10.148755583119359,2.9392436204919576,59.61905901490589,Jinan
416,616419363,Real estate development,"Electricity, gas, steam and air-conditioning supply",200.0,0.0,2.750866001229021,-1.3121413881398367,25.61122600152658,1.3220605311573406,-1.1455862826872154,3.9283921409674285,3.4476420114561166,Harbin
417,664568605,Chemical Technology,Professional and technological activities,3.0,0.0,2.4259724737575743,-1.6138061538938242,1.1232819552825637,-2.930060713823659,-2.7667935803667985,0.9377892284815016,-0.0441938881396504,Xining
418,438009282,Marketing,"Agriculture, forestry and fishery",70.0,0.0,283.81071186711205,88.53638469491136,859.7732633554957,66.52917395572796,41.072851053936894,60.66946285154053,194.0406224098052,Changsha
419,844101127,Labor dispatch,Other service activities,100.0,0.0,2.7537768562357536,2.2033208382107023,-0.0301063494580436,-0.7333057204316012,1.204260457156403,0.3454897906388692,1.1689335628169948,Guiyang
420,1150076746,Marketing,"Arts, entertainment and cultural activities",10.0,1.0,-0.6742882632034357,0.078161301730557,-1.9873491493524482,0.4449138328645075,-0.1646802775021575,1.4701455060463908,0.2441617043057968,Nanning
421,187034708,Exhibition service,Professional and technological activities,10.0,0.0,114.98745987838328,59.1569847974743,1.8366122524349475,2.02708375422984,0.0023091149092424,-0.8453925589862863,56.130242988784275,Taiyuan
422,435454366,Biological Technology,"Electricity, gas, steam and air-conditioning supply",500.0,0.0,131.25411434776495,158.66600042274231,244.98654608034118,-54.8874356364085,-53.648239314727405,10.51119790275752,-27.201531588302398,Shanghai
423,406328306,Ecotechnology,Professional and technological activities,300.0,0.0,37.0788324375245,18.296277602220698,138.46649975941222,-0.1088899117444547,-0.7582028988665355,3.2684292549802767,19.558309762424454,Changchun
